HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_VEHICULOS_DANADOS,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,EXISTE_CICLOVIA,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,SENALIZACION,DIA_DE_LA_SEMANA,MES,PERIODO_DEL_DIA,FERIADO,ACCIDENTE,FECHA_SINIESTRO
22,2,1,12,1,0,2,0,0,2,0,0,1,0,6,7,2,0,1,2022-07-31
3,8,1,21,1,4,1,0,0,3,6,0,4,0,6,10,0,0,0,
17,2,2,42,1,1,1,0,0,0,0,0,1,0,1,8,1,0,1,2021-08-03
19,8,1,5,1,3,1,0,0,0,4,1,1,1,2,11,2,0,1,2023-11-01
10,1,1,21,1,0,2,0,0,2,0,0,1,0,1,1,3,1,1,2022-01-04
13,1,1,26,1,1,1,0,1,1,0,0,1,0,4,5,1,0,1,2022-05-06
10,1,1,3,1,0,2,0,0,1,0,0,1,0,5,4,3,0,0,
3,2,2,14,0,0,2,0,0,0,0,1,1,0,3,3,0,0,1,2023-03-02
17,1,1,37,1,1,1,0,0,1,0,0,1,0,4,5,1,0,1,2021-05-14
23,5,1,12,0,0,2,0,0,0,0,0,1,0,6,7,2,0,1,2023-07-02
4,2,2,21,1,1,1,0,0,2,0,0,1,0,2,7,0,0,0,
5,0,1,10,1,4,1,0,0,3,1,0,4,0,6,11,0,0,0,
4,2,2,1,1,0,2,0,0,3,0,0,1,0,0,12,0,0,0,
23,5,1,35,1,0,2,0,0,1,0,0,1,0,3,3,2,0,0,
21,1,1,17,1,0,2,0,0,2,0,0,1,0,1,2,2,0,0,
22,2,1,21,1,0,2,0,0,2,1,0,1,0,4,11,2,0,1,2021-11-05
22,2,1,23,0,0,2,0,0,0,0,0,1,0,6,6,2,0,1,2023-06-04
22,0,1,3,1,4,1,1,0,3,1,0,1,0,1,11,2,1,1,2021-11-23
20,1,1,21,1,1,1,0,0,1,0,0,1,0,6,3,2,0,1,2021-03-21
8,0,1,0,0,0,2,0,0,0,5,0,1,0,0,4,3,0,1,2022-04-04
19,1,1,31,1,0,2,0,0,1,0,0,1,1,3,11,2,0,1,2023-11-02
4,2,2,2,1,1,1,1,0,2,1,0,1,0,3,8,0,0,0,
17,1,1,1,1,1,1,0,0,3,1,0,1,0,6,12,1,0,0,
18,1,1,24,1,1,1,0,0,2,1,0,1,0,1,12,1,0,1,2023-12-19
3,5,1,7,1,0,2,0,0,3,1,0,1,0,6,3,0,0,1,2021-03-14
5,1,1,60,1,1,1,0,0,2,0,0,1,0,3,10,0,0,1,2023-10-26
4,1,1,6,1,1,2,0,0,2,1,0,4,1,6,3,2,0,0,
2,5,1,20,1,0,2,0,0,2,0,0,1,0,6,12,2,0,1,2022-12-25
17,2,1,2,1,1,1,0,0,2,1,0,1,0,3,10,1,0,0,
21,1,1,35,1,1,1,0,0,1,0,0,1,0,2,5,2,0,1,2021-05-05
0,0,1,55,1,0,2,0,0,2,4,1,1,1,5,5,2,0,1,2022-05-07
6,2,2,46,1,0,2,0,0,0,0,0,1,1,3,3,0,0,0,
0,1,1,35,1,1,1,0,0,2,1,0,1,0,2,4,2,1,1,2023-04-12
3,1,1,4,1,1,1,0,0,2,0,0,1,0,4,10,0,0,0,
22,0,1,28,0,0,0,0,0,0,0,0,0,0,6,8,2,0,1,2021-08-22
19,2,2,3,0,0,2,1,0,0,0,0,1,0,2,5,2,0,0,
1,1,1,8,1,1,1,1,0,2,1,0,1,0,3,6,2,0,0,
6,2,1,45,1,2,1,0,0,2,0,0,1,0,0,4,0,0,1,2023-04-03
13,0,1,4,1,4,1,0,0,3,1,0,1,0,1,2,1,0,0,
22,2,1,4,1,0,2,0,0,2,0,0,2,0,0,6,2,0,1,2021-06-21
3,2,2,15,1,1,1,1,0,2,0,0,1,0,4,8,0,0,1,2022-08-19
14,1,1,29,1,1,1,0,0,2,0,0,1,0,0,10,1,0,0,
5,2,2,28,1,0,2,0,0,3,1,0,1,1,2,7,0,0,0,
17,2,1,35,1,5,1,0,0,1,0,0,1,0,3,6,1,0,1,2021-06-03
0,1,1,4,1,0,2,0,0,0,0,0,1,0,6,12,2,0,1,2022-12-11
19,0,1,9,1,1,1,0,0,2,0,0,1,0,0,10,2,0,1,2023-10-02
9,2,2,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,2021-03-15
11,8,1,10,1,4,1,0,0,3,0,0,1,0,2,11,3,0,0,
19,1,1,25,0,0,2,0,0,0,0,1,1,0,0,11,2,0,0,
8,4,1,3,1,1,1,0,0,2,0,0,1,0,0,3,3,0,0,
17,1,1,5,1,1,1,0,0,3,1,0,1,0,2,5,1,0,1,2023-05-24
12,1,1,9,1,1,1,0,0,2,0,0,1,0,5,12,3,0,0,
20,2,2,12,0,0,3,0,0,0,0,0,1,0,2,8,2,0,0,
11,2,1,18,1,1,1,0,0,3,1,0,1,0,6,4,3,1,0,
15,0,1,44,1,0,2,0,0,1,0,0,1,0,6,4,1,1,0,
19,5,1,39,1,1,1,0,0,3,1,0,1,0,0,2,2,0,1,2023-02-20
20,1,1,21,1,1,1,0,0,2,0,0,1,0,3,1,2,0,1,2023-01-26
6,2,2,48,1,1,1,0,0,3,0,0,1,0,4,9,0,0,1,2021-09-10
20,1,1,29,1,0,2,0,0,0,0,0,1,0,1,2,2,0,1,2023-02-07
1,5,1,42,0,0,2,0,0,0,0,0,1,0,0,6,2,0,0,
2,5,1,7,1,1,1,0,0,2,1,0,1,0,6,11,2,0,1,2021-11-07
20,0,1,9,1,1,1,0,0,2,1,0,1,0,1,1,2,1,0,
12,5,1,35,1,0,2,0,0,2,0,1,0,0,3,7,3,0,0,
7,1,1,5,1,1,1,0,0,2,0,0,1,0,0,10,3,0,1,2022-10-03
18,1,1,7,1,1,1,0,0,2,1,0,1,1,0,12,1,0,1,2023-12-11
18,1,1,14,1,0,3,0,0,3,0,0,1,0,4,3,1,0,1,2022-03-18
4,5,1,20,1,1,1,0,0,2,0,0,1,0,5,5,0,0,1,2022-05-07
17,2,1,26,1,1,1,0,0,3,1,0,1,0,6,2,1,0,0,
19,1,1,34,1,1,1,0,0,0,0,0,1,0,4,3,2,0,0,
16,0,1,51,1,0,2,0,0,2,0,0,1,0,2,2,1,0,0,
3,0,1,42,1,1,1,0,0,3,0,0,1,0,4,3,0,0,1,2023-03-03
16,0,1,53,0,0,0,0,4,0,4,1,4,0,1,10,1,0,0,
17,1,1,24,1,1,1,1,0,2,1,0,1,1,2,9,1,0,1,2021-09-01
18,1,1,13,1,0,2,0,0,1,0,0,1,0,0,4,1,0,0,
6,0,1,15,1,0,2,0,0,0,0,0,1,0,1,3,0,0,0,
16,2,2,44,0,0,2,0,0,0,4,0,1,0,2,4,1,1,1,2023-04-12
6,2,2,45,1,0,2,0,0,2,0,0,1,0,1,3,0,0,0,
19,2,1,3,1,0,3,0,0,3,1,0,1,0,5,2,2,0,1,2022-02-19
7,8,1,2,1,6,1,0,0,2,6,1,0,0,6,12,3,0,0,
11,0,1,22,1,0,2,0,0,2,4,1,1,0,3,7,3,0,0,
4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,2021-01-01
12,7,1,10,1,0,2,0,0,2,0,0,1,0,3,9,3,0,0,
6,2,2,12,1,0,0,0,0,2,0,0,1,0,6,8,0,0,1,2022-08-28
21,7,1,27,0,1,1,0,0,0,1,0,0,0,3,9,2,0,1,2023-09-28
23,2,1,10,1,4,1,0,0,3,1,0,1,0,1,1,2,1,0,
8,2,1,31,1,0,2,0,0,2,0,0,1,0,4,12,3,0,1,2022-12-02
21,4,1,13,1,1,1,0,0,2,1,1,1,1,5,4,2,0,0,
6,0,1,7,1,0,2,0,0,2,0,0,1,0,3,10,0,0,0,
12,2,1,31,1,0,2,0,0,1,0,0,1,0,1,5,3,1,1,2021-05-18
19,1,1,17,1,1,1,0,0,4,1,1,1,0,2,5,2,0,0,
5,2,2,7,0,0,2,0,0,0,0,1,1,1,5,2,0,0,0,
11,2,1,12,1,0,2,0,0,1,0,0,1,0,2,7,3,0,1,2022-07-27
8,0,1,56,0,0,2,0,0,0,0,0,1,1,5,2,3,0,0,
19,4,1,4,1,0,2,0,0,1,4,0,1,1,5,5,2,0,1,2023-05-20
12,2,2,44,0,0,2,0,0,0,4,1,1,0,0,9,3,0,0,
17,1,1,32,0,0,2,0,0,0,0,0,1,0,1,2,1,0,0,
22,5,1,4,1,0,2,0,0,2,0,0,1,0,6,6,2,0,0,
7,2,2,56,0,0,0,0,2,0,4,1,1,0,2,9,3,0,1,2023-09-13
3,5,1,37,1,0,2,0,0,3,0,0,1,0,6,11,0,0,1,2021-11-21
9,0,1,2,1,1,1,0,0,1,0,0,1,0,0,1,3,0,1,2021-01-11
7,1,1,5,1,1,1,0,3,3,0,0,1,0,1,8,3,0,1,2021-08-10
7,1,1,5,1,0,2,0,0,3,0,0,1,0,0,2,3,0,0,
19,5,1,5,1,0,2,0,0,4,4,0,1,0,2,12,2,0,0,
19,1,1,29,1,1,1,0,0,4,0,0,1,0,5,6,2,0,1,2023-06-03
18,1,1,19,1,1,1,0,0,2,0,0,1,0,0,12,1,0,0,
18,2,1,11,1,0,2,0,0,3,0,0,1,0,2,6,0,0,0,
9,1,1,61,1,1,1,0,0,3,0,0,1,0,2,8,3,0,1,2021-08-18
12,2,1,7,1,1,1,0,0,4,0,0,1,0,1,9,3,0,0,
3,1,1,21,1,0,2,0,0,2,0,1,1,0,1,11,0,1,1,2023-11-21
21,2,1,15,1,0,2,0,0,1,0,0,2,0,1,6,2,0,0,
15,2,1,5,1,1,1,0,0,1,0,0,1,0,4,7,1,0,1,2021-07-02
6,2,1,45,1,0,2,0,1,1,0,0,1,0,0,5,0,0,0,
21,2,2,28,0,0,2,0,3,0,0,0,1,0,3,7,2,0,1,2021-07-22
21,2,1,1,1,1,1,0,0,4,4,0,1,0,5,7,2,0,0,
0,5,1,30,1,0,2,0,0,2,0,0,1,0,1,1,2,0,0,
5,5,1,12,0,0,2,0,0,1,0,0,1,1,6,11,0,0,1,2022-11-06
2,2,1,47,1,1,1,0,0,2,1,0,1,0,6,9,2,0,1,2022-09-04
9,1,1,49,1,1,1,0,0,4,1,1,1,1,4,4,3,0,1,2023-04-28
8,1,1,7,1,1,1,0,0,2,0,0,1,0,5,4,3,0,1,2021-04-10
20,1,1,41,1,1,1,0,0,2,0,0,1,0,6,9,2,0,0,
14,1,1,44,0,0,2,0,0,0,6,1,1,1,4,7,1,0,1,2022-07-29
2,1,1,50,0,1,1,0,0,3,0,0,1,0,4,9,1,0,0,
18,2,2,7,1,0,2,0,0,3,1,0,1,1,5,3,1,0,0,
9,2,1,34,1,1,1,0,1,1,0,0,1,0,6,5,3,0,0,
10,1,1,20,1,0,2,0,0,3,1,0,1,0,2,2,3,0,0,
4,5,1,10,1,1,1,0,0,3,0,0,1,0,5,10,0,0,0,
6,1,1,1,1,1,1,0,0,2,1,1,1,0,3,1,0,0,0,
5,1,1,8,1,0,2,0,0,0,0,0,1,0,0,3,0,0,1,2021-03-01
21,1,1,12,0,0,2,0,0,1,0,0,1,1,4,5,2,0,1,2023-05-12
16,2,1,39,1,1,1,1,0,2,1,0,1,1,0,12,1,0,1,2023-12-18
6,2,2,56,0,0,2,0,0,0,1,0,1,1,3,7,0,0,1,2022-07-07
12,1,1,26,1,1,1,0,0,2,0,0,1,0,6,4,3,1,1,2023-04-23
20,0,1,9,1,1,1,0,0,2,2,1,1,0,2,7,2,0,0,
1,2,1,42,1,1,1,0,0,2,5,1,1,0,5,9,2,0,1,2022-09-10
9,2,1,15,1,0,2,0,0,2,0,0,1,0,4,9,3,0,0,
17,0,1,25,1,1,2,0,1,3,0,1,1,0,4,5,3,0,0,
2,4,1,17,0,0,2,0,0,0,0,1,1,0,6,6,2,0,0,
8,8,1,35,1,1,1,0,0,1,0,0,1,0,3,2,3,0,1,2022-02-24
6,0,1,48,0,0,2,0,0,0,0,0,1,0,6,7,0,0,1,2022-07-24
2,2,1,7,1,0,2,0,0,3,1,0,1,0,6,12,2,0,1,2021-12-19
0,1,1,9,1,1,1,0,0,3,0,0,1,0,2,10,2,0,0,
22,0,1,56,0,0,2,0,0,0,0,0,1,0,5,8,2,0,1,2023-08-12
11,1,1,17,1,5,1,0,0,2,0,0,1,0,3,2,3,0,0,
5,1,1,4,1,0,2,0,0,2,0,0,1,1,3,1,0,0,0,
6,0,1,1,1,1,1,0,0,2,0,0,1,0,5,1,0,0,0,
1,5,1,19,0,0,2,0,0,1,4,0,1,0,0,1,2,0,1,2023-01-30
8,5,1,24,1,0,2,0,0,2,0,0,1,0,5,2,3,0,1,2023-02-25
17,6,2,5,1,1,1,0,0,2,0,0,1,0,2,7,1,0,1,2022-07-13
15,1,2,7,0,0,2,0,0,0,0,0,1,0,2,6,1,0,0,
9,1,1,19,1,1,1,0,1,2,1,0,1,0,6,9,3,0,1,2021-09-19
7,1,1,21,1,1,1,0,0,2,0,0,1,0,1,11,3,1,1,2022-11-01
19,1,1,19,1,1,1,0,0,3,1,0,1,0,1,11,2,1,1,2022-11-22
22,5,1,10,1,0,2,0,0,2,0,0,1,0,6,6,2,0,1,2022-06-19
13,0,1,5,1,4,1,0,0,3,1,0,1,0,1,2,1,0,1,2023-02-14
15,1,1,6,1,1,1,1,1,3,0,0,1,0,2,3,1,0,1,2021-03-31
18,1,1,4,1,1,1,0,0,3,1,0,1,0,1,7,1,0,0,
7,0,1,26,1,1,1,0,0,2,1,0,1,0,2,10,3,0,1,2023-10-18
7,4,1,1,1,1,1,0,0,1,0,0,1,0,3,5,3,0,0,
16,2,1,41,1,0,2,0,0,0,0,0,1,0,5,7,1,0,0,
17,1,1,5,1,0,2,1,0,2,0,0,1,0,5,10,1,0,0,
18,2,2,37,1,1,1,0,0,2,1,0,1,0,4,7,1,0,0,
2,0,1,30,1,1,1,0,0,1,0,0,1,0,6,8,2,0,1,2021-08-29
8,9,1,73,0,0,2,0,0,0,0,0,1,0,5,3,3,0,1,2021-03-27
6,1,1,42,1,4,1,0,0,3,1,0,1,0,3,2,0,0,1,2022-02-10
23,5,1,7,1,1,1,0,0,3,0,0,1,0,2,1,2,0,1,2023-01-18
21,1,1,2,1,0,2,0,0,0,0,0,1,0,2,4,2,1,0,
6,2,1,1,1,4,1,0,0,2,1,0,1,0,2,9,0,0,0,
14,1,1,47,1,1,1,0,0,2,1,0,1,0,0,10,1,0,1,2023-10-09
19,0,2,44,0,0,0,0,0,0,0,0,1,0,1,7,2,0,1,2023-07-25
6,1,1,1,1,1,1,0,0,3,0,0,4,0,0,12,0,0,1,2021-12-20
20,5,1,37,1,1,1,0,0,2,0,0,1,0,1,7,2,0,1,2022-07-19
14,1,1,46,0,0,3,0,3,0,5,1,3,0,4,2,1,0,0,
10,5,1,3,1,0,2,0,0,3,0,0,1,1,3,4,3,0,1,2023-04-27
9,1,1,31,1,0,2,0,0,2,0,0,1,0,3,8,3,0,1,2022-08-25
19,1,1,15,1,1,1,0,0,2,0,0,1,0,4,11,2,0,1,2021-11-12
13,1,1,47,1,1,1,0,0,2,0,0,1,0,6,10,1,0,1,2021-10-17
15,1,2,54,0,0,2,0,0,0,0,0,1,0,6,6,0,0,0,
1,0,2,60,1,0,0,0,0,1,0,0,1,0,1,11,0,1,0,
13,1,1,15,1,0,2,0,0,1,0,0,2,0,3,6,1,0,0,
5,5,1,33,0,0,2,0,0,0,0,0,1,0,6,1,0,0,0,
5,1,1,16,1,1,1,0,0,3,1,0,1,0,6,12,0,0,0,
17,0,1,29,1,1,1,0,0,3,0,1,1,0,5,8,1,0,0,
2,7,1,12,0,0,3,0,0,0,0,0,1,0,6,6,2,0,0,
10,1,1,20,1,0,2,0,0,2,0,0,1,0,1,1,3,1,0,
15,1,1,30,1,1,1,1,0,3,1,0,1,0,3,7,1,0,0,
8,9,1,67,0,0,2,0,0,0,0,0,1,0,5,3,3,0,0,
12,7,1,47,1,0,2,0,0,3,0,0,1,0,6,3,3,0,0,
17,3,1,12,1,1,1,0,0,2,1,0,1,0,1,2,1,0,0,
6,2,2,23,1,1,1,0,0,3,0,0,1,0,4,9,0,0,0,
4,0,1,7,1,0,2,0,0,3,0,0,1,0,6,12,0,0,0,
5,2,2,5,0,0,2,0,2,0,0,0,1,0,2,9,0,0,0,
23,2,1,2,1,1,1,0,0,4,1,1,1,1,6,5,2,0,0,
17,1,1,23,1,1,1,1,0,2,1,0,1,1,2,9,1,0,0,
23,0,1,60,1,0,2,0,0,4,4,1,1,0,5,1,2,0,0,
23,0,1,7,1,0,2,0,0,2,0,1,1,0,3,8,2,0,0,
15,1,1,5,1,1,1,0,0,1,0,0,1,0,5,5,1,0,0,
0,0,1,15,1,1,1,0,0,1,0,0,1,0,2,6,2,0,1,2021-06-23
17,2,1,26,1,1,1,0,0,2,0,0,1,0,3,11,1,0,1,2023-11-02
11,2,1,19,1,1,1,0,0,3,1,0,1,0,6,4,3,1,1,2023-04-30
18,5,1,15,1,1,1,0,0,3,0,0,1,0,6,8,1,0,1,2022-08-21
15,3,1,15,1,1,1,0,0,2,0,0,1,0,4,8,1,0,0,
6,2,1,7,1,1,1,0,0,3,1,0,1,0,5,2,0,0,1,2023-02-18
1,5,1,12,1,0,2,0,0,2,0,0,1,0,4,10,2,0,0,
23,5,1,47,1,0,2,0,0,3,0,1,1,0,6,9,2,0,0,
9,2,1,35,1,1,1,0,1,1,0,0,1,0,6,5,3,0,1,2021-05-02
20,2,1,44,0,0,0,0,0,0,0,0,1,0,1,4,2,1,1,2023-04-04
5,2,1,37,1,0,2,0,0,2,0,0,1,1,3,6,0,0,1,2023-06-29
15,1,1,30,1,1,1,0,0,2,1,0,1,1,3,8,1,0,1,2023-08-24
6,2,2,34,1,0,3,0,0,3,0,0,1,0,0,7,0,0,1,2023-07-24
5,0,1,21,1,0,2,0,0,2,0,0,1,0,6,11,0,0,1,2021-11-21
11,0,1,51,0,0,0,0,0,0,5,1,4,0,3,4,3,0,0,
17,1,1,7,1,0,2,0,0,2,0,0,1,0,5,1,1,0,0,
20,5,1,6,1,0,2,0,0,3,0,0,1,0,6,10,2,0,0,
18,4,1,3,0,0,2,0,0,0,0,0,1,0,0,10,1,0,1,2022-10-31
0,0,1,63,1,0,2,0,0,3,0,1,1,0,4,8,2,0,1,2021-08-13
21,1,1,58,1,0,2,0,0,0,0,0,5,0,1,12,1,0,0,
6,5,1,8,0,0,2,0,0,0,0,0,1,0,3,9,0,0,1,2021-09-09
7,2,1,33,0,1,1,0,0,0,0,0,0,0,2,8,3,0,1,2022-08-10
4,0,1,16,1,0,2,0,0,3,0,0,1,0,6,12,0,0,1,2021-12-26
19,1,2,24,0,0,2,0,0,0,0,0,1,0,6,12,2,0,0,
20,2,1,72,0,0,2,0,0,0,0,0,1,0,4,9,2,0,1,2022-09-23
9,1,1,8,1,0,2,0,1,3,0,1,1,0,1,12,3,0,1,2021-12-21
3,1,1,25,1,1,2,0,3,2,0,0,1,0,5,5,3,0,0,
9,1,1,56,0,0,2,0,1,0,0,0,1,0,6,12,3,0,1,2021-12-12
6,1,1,34,1,1,1,0,0,1,0,0,1,0,3,1,0,0,0,
21,2,2,20,0,0,2,0,0,0,0,0,1,0,6,6,2,0,0,
22,2,1,54,1,1,1,0,3,3,0,0,1,0,1,11,3,0,0,
7,1,1,21,1,1,1,0,0,3,0,0,1,0,4,2,3,0,0,
20,5,1,12,0,0,2,0,0,0,0,0,1,0,6,7,2,0,0,
15,2,2,48,1,1,1,0,0,3,0,0,1,0,1,8,1,0,1,2021-08-17
11,1,1,21,1,1,1,0,0,2,0,0,1,0,1,7,3,0,1,2022-07-05
2,1,1,46,1,1,1,0,0,2,1,0,1,0,6,5,2,0,0,
19,5,1,19,1,0,2,0,0,2,4,1,1,0,1,8,2,0,1,2023-08-29
20,0,1,2,1,1,1,0,0,1,1,0,1,0,0,11,2,0,1,2021-11-01
19,6,1,42,0,0,0,0,0,0,0,0,1,0,2,8,2,0,0,
6,1,1,19,1,1,1,0,0,2,1,1,1,0,3,1,0,0,1,2023-01-19
11,1,1,7,1,5,1,0,0,3,0,0,1,1,1,1,3,1,1,2023-01-03
18,2,2,13,0,0,2,1,0,0,0,0,1,0,5,6,1,0,1,2021-06-05
19,1,1,19,1,1,1,0,0,4,1,1,1,0,2,5,2,0,1,2023-05-31
17,1,1,10,1,0,2,0,0,2,0,0,1,0,5,1,1,0,1,2021-01-23
21,2,2,25,0,0,2,0,3,0,0,0,1,0,3,7,2,0,0,
17,1,1,35,1,1,1,0,0,2,0,0,1,0,1,10,1,0,0,
20,2,1,2,1,1,1,0,0,2,0,0,2,0,2,6,2,0,0,
8,2,2,33,1,1,1,0,0,2,1,0,1,0,3,3,1,0,0,
23,1,1,61,1,1,1,0,0,1,0,0,1,0,0,6,2,0,1,2021-06-28
7,0,1,13,1,4,1,0,0,4,4,1,1,0,5,11,3,0,0,
0,1,1,31,1,0,2,0,0,2,0,0,1,0,6,10,2,0,1,2023-10-29
0,7,1,7,1,2,1,0,0,2,0,0,1,1,3,11,2,0,0,
6,0,1,2,1,0,2,0,0,3,0,0,1,0,2,12,0,0,0,
2,1,1,12,1,0,2,0,0,2,0,0,1,1,0,12,2,0,0,
18,2,2,42,1,1,1,0,0,3,0,0,1,0,5,8,1,0,1,2022-08-13
21,2,2,25,1,4,1,0,0,0,0,1,0,0,0,12,2,0,0,
7,1,1,35,1,1,1,1,0,3,0,0,1,0,1,7,3,0,1,2021-07-13
23,2,1,9,1,0,2,0,3,3,1,0,1,0,6,8,2,0,0,
20,5,1,35,1,1,1,0,0,2,0,0,1,0,1,7,2,0,0,
20,2,1,1,1,1,1,0,0,2,0,0,1,0,2,1,2,0,0,
7,0,1,5,1,1,1,0,0,3,4,1,1,0,6,7,3,0,0,
7,4,1,7,1,1,1,0,0,4,0,0,1,0,2,10,3,0,0,
18,1,1,39,1,1,1,0,0,1,0,0,1,0,2,6,1,0,1,2021-06-09
20,2,1,10,1,1,1,0,1,2,0,0,1,0,2,9,2,0,0,
0,7,1,7,1,1,1,0,0,4,0,0,1,0,3,9,2,0,1,2021-09-30
22,1,1,20,1,0,2,0,0,2,0,1,1,1,5,7,2,0,1,2023-07-01
13,2,1,4,1,1,1,0,0,2,1,0,1,0,2,2,1,0,0,
10,0,1,9,1,1,1,0,1,3,0,1,1,0,4,12,3,0,1,2021-12-31
6,2,1,14,1,1,1,0,0,2,0,0,1,0,1,6,0,0,0,
20,2,2,44,0,0,2,0,0,0,0,0,1,1,0,2,2,0,1,2022-02-21
17,1,1,15,1,1,1,0,1,2,1,0,1,0,4,12,1,0,1,2021-12-24
10,0,1,47,1,2,1,1,0,2,0,0,1,1,1,12,3,0,0,
12,2,1,31,1,1,1,0,0,2,0,0,0,0,6,6,3,0,1,2022-06-05
7,2,1,2,0,0,2,0,0,0,0,0,1,0,1,10,3,0,0,
21,2,2,33,0,0,2,0,0,0,1,0,1,0,5,11,2,0,0,
11,2,1,18,1,1,1,0,0,2,1,0,1,1,5,12,3,0,1,2023-12-30
16,1,1,56,1,1,1,1,0,3,0,0,1,0,2,2,1,0,0,
19,2,2,12,0,0,2,0,0,0,0,0,1,0,4,10,2,0,0,
23,2,2,16,1,0,3,0,0,1,0,0,1,0,1,8,2,0,0,
4,2,1,31,1,0,2,0,0,2,0,1,1,0,0,4,0,0,1,2023-04-24
23,5,1,35,1,5,1,0,0,3,0,0,1,0,0,3,2,0,1,2023-03-13
12,1,1,67,1,1,1,0,0,2,1,0,1,1,2,1,3,0,1,2023-01-25
6,2,1,20,1,0,2,1,0,3,0,0,1,0,2,7,0,0,1,2021-07-28
17,2,2,19,1,0,2,0,0,3,0,0,1,0,5,3,1,0,1,2021-03-27
22,1,1,33,1,0,2,0,0,1,0,0,1,0,5,10,2,0,1,2022-10-15
1,2,2,14,0,0,2,0,0,0,0,0,1,1,6,12,2,0,1,2021-12-19
5,0,1,56,0,0,2,0,0,0,0,0,1,0,1,10,0,0,1,2023-10-17
5,2,1,7,1,0,2,0,0,1,0,0,1,0,5,11,0,0,0,
20,1,1,10,1,0,2,0,0,3,3,0,1,0,1,2,2,0,1,2023-02-07
3,2,1,15,1,1,1,0,0,2,1,1,1,0,0,6,0,0,1,2023-06-19
21,0,1,41,0,0,2,0,0,0,0,1,1,0,3,11,3,0,0,
23,1,1,10,1,0,2,0,0,2,5,0,1,0,1,8,2,0,1,2022-08-30
6,2,1,30,1,0,2,0,0,2,0,0,1,0,6,10,0,0,1,2023-10-29
18,1,1,12,1,0,2,0,0,2,0,0,1,0,6,6,1,0,0,
10,1,1,19,1,1,1,0,0,3,1,0,1,1,5,7,3,0,0,
5,2,1,10,1,1,1,0,0,1,0,0,1,0,0,11,0,0,0,
23,0,1,33,1,1,1,0,0,2,1,0,1,1,3,8,2,0,1,2023-08-24
2,1,1,10,1,0,2,0,0,2,0,0,1,1,3,8,2,0,1,2023-08-31
19,5,1,34,0,0,2,0,0,0,0,0,1,1,5,11,2,0,1,2021-11-27
0,5,1,1,1,4,1,0,0,3,1,1,1,0,0,11,2,0,0,
20,0,1,28,1,0,2,0,3,0,0,0,1,0,6,7,2,0,1,2022-07-03
6,1,1,21,1,1,1,0,0,2,0,0,1,0,4,10,0,0,1,2023-10-27
0,5,1,4,1,4,1,0,0,3,1,1,1,0,0,11,2,0,1,2022-11-14
8,2,1,2,1,1,1,1,0,2,0,0,1,0,6,1,3,0,1,2022-01-30
14,4,1,44,1,0,0,0,0,3,6,0,4,0,0,5,1,0,1,2022-05-30
9,1,1,59,1,1,1,0,0,2,1,0,1,1,4,8,3,0,0,
20,5,1,25,1,1,1,0,0,1,0,0,1,0,4,4,2,0,0,
16,2,1,2,1,1,1,0,0,1,1,0,1,0,2,11,1,1,0,
4,1,1,9,1,0,2,0,0,2,0,1,1,0,6,7,0,0,1,2023-07-23
17,2,3,56,0,0,2,0,0,0,0,0,1,0,5,12,1,0,1,2022-12-24
11,0,1,24,1,0,2,0,0,2,4,1,1,0,3,7,3,0,1,2023-07-27
8,1,1,42,1,1,1,0,0,3,1,0,1,0,5,12,3,0,0,
11,0,1,9,1,0,2,0,1,3,0,0,1,0,3,12,3,0,0,
20,1,1,20,1,1,1,0,0,2,0,0,1,0,3,1,2,0,0,
23,1,1,1,1,0,0,0,0,4,0,0,1,0,0,5,2,0,1,2022-05-23
6,2,1,19,1,1,1,0,0,2,1,1,1,0,4,8,0,0,1,2023-08-04
10,1,4,52,1,1,1,0,0,1,1,0,1,0,2,8,3,0,0,
21,1,1,69,1,1,1,1,0,2,1,0,1,1,1,4,1,0,0,
8,1,1,9,1,1,1,0,0,2,0,0,1,1,3,6,3,0,1,2023-06-22
21,1,1,25,0,0,3,0,0,0,0,0,1,0,3,8,2,0,0,
20,5,1,23,1,1,1,0,3,2,1,0,1,0,1,7,2,0,0,
22,5,1,21,1,0,2,0,0,2,0,1,1,0,0,6,2,0,1,2023-06-19
8,0,1,20,1,1,1,0,0,1,0,0,1,0,4,3,3,0,1,2021-03-19
20,4,1,0,1,1,1,1,0,2,1,0,4,0,5,4,1,0,0,
19,1,1,31,1,1,1,0,0,2,0,0,1,0,0,7,2,0,1,2021-07-12
16,7,1,49,1,1,1,0,0,2,0,0,1,0,3,10,1,0,1,2021-10-07
18,2,1,10,1,0,2,0,0,2,0,0,1,0,1,11,1,1,1,2021-11-02
21,2,2,6,0,0,2,0,0,0,0,0,1,1,2,12,2,0,0,
5,2,1,27,0,0,2,0,0,0,0,0,1,0,5,10,0,0,0,
22,1,1,5,1,0,2,0,0,1,0,0,1,1,6,3,2,0,1,2023-03-12
