FECHA_SINIESTRO,HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_VEHICULOS_DANADOS,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,EXISTE_CICLOVIA,COORDENADAS_LATITUD,COORDENADAS_LONGITUD,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,SENALIZACION,DIA_DE_LA_SEMANA,MES,PERIODO_DEL_DIA,FERIADO,ACCIDENTE
2021-05-29,20,2,2,25,0,0,2,0,-10.846962438545894,-77.69401368089524,2,0,0,0,1,0,5,5,2,0,1
2023-05-29,16,1,1,4,1,1,1,0,-11.97624021,-76.89507074,0,0,4,1,4,0,0,5,1,0,1
2023-05-29,17,1,1,39,1,1,1,0,-12.07878024,-77.05688044,0,2,0,0,1,1,0,5,1,0,1
2021-06-29,8,5,1,37,1,1,1,0,-12.033213,-76.942706,0,1,0,0,1,0,1,6,3,0,1
2023-06-29,5,2,1,37,1,0,2,0,-12.05348693,-76.97551192,0,2,0,0,1,1,3,6,0,0,1
2022-07-29,5,5,1,42,1,0,0,0,-11.862209708446592,-77.05571893008928,0,4,0,0,1,0,4,7,0,0,1
2022-07-29,14,1,1,44,0,0,2,0,-11.064363317397373,-77.14055653278339,0,0,6,1,1,1,4,7,1,0,1
2023-07-29,6,5,1,19,1,1,1,0,-12.1963004,-76.95351318,0,4,0,1,1,1,5,7,0,0,1
2023-07-29,22,2,1,20,1,0,2,0,-12.091023,-76.980921,0,2,0,0,1,0,5,7,2,0,1
2021-08-29,2,0,1,30,1,1,1,0,-12.017942602546908,-77.0510368571967,0,1,0,0,1,0,6,8,2,0,1
2021-08-29,14,2,1,18,1,1,1,0,-12.080890016829136,-77.08821051519837,1,3,1,0,1,0,6,8,1,0,1
2022-08-29,5,1,1,10,1,0,2,0,-11.8293549,-77.1187043,0,2,0,0,1,0,0,8,0,0,1
2022-08-29,15,1,1,26,1,1,1,0,-12.0264267,-76.9887615,0,3,0,0,1,0,0,8,1,0,1
2023-08-29,19,5,1,19,1,0,2,0,-12.19290933,-76.97250582,0,2,4,1,1,0,1,8,2,0,1
2021-09-29,9,1,1,26,1,1,1,0,-11.936900367759373,-76.97113212187342,1,3,1,0,1,0,2,9,3,0,1
2021-09-29,12,1,1,35,1,1,1,0,-12.062737737424804,-77.04355287372726,1,2,0,0,1,0,2,9,3,0,1
2021-09-29,20,2,1,12,1,1,1,0,-12.275765644225062,-76.87090862740266,1,2,0,0,1,0,2,9,2,0,1
2023-09-29,5,5,1,23,0,0,2,0,-11.792218,-77.147074,0,0,0,0,1,0,4,9,0,0,1
2023-09-29,22,2,1,4,1,1,1,0,-11.9985009,-76.92684323,0,0,1,0,4,0,4,9,2,0,1
2023-10-29,0,1,1,31,1,0,2,0,-12.00698,-76.853398,0,2,0,0,1,0,6,10,2,0,1
2023-10-29,6,2,1,30,1,0,2,0,-12.03665,-77.043149,0,2,0,0,1,0,6,10,0,0,1
2023-10-29,12,1,1,42,1,1,1,0,-11.8922989,-77.02813565,0,2,0,1,1,0,6,10,3,0,1
2021-11-29,1,0,1,12,1,0,0,0,-12.296344004272775,-76.85087799307486,0,2,0,0,1,0,0,11,2,0,1
2021-11-29,5,2,1,12,1,1,1,0,-12.28733232472692,-76.86022287969136,0,1,0,0,1,0,0,11,0,0,1
2021-12-29,13,1,1,26,1,1,1,0,-12.025253,-77.010592,1,3,1,0,1,0,2,12,1,0,1
2022-12-29,9,5,1,21,1,0,2,0,-12.03542145104657,-77.04759117506946,0,2,0,0,1,1,3,12,3,0,1
2023-12-29,21,1,1,11,1,4,1,0,-12.11137253,-77.01930247,0,3,0,0,1,1,4,12,2,0,1
2021-01-30,0,5,1,4,1,1,1,0,-11.987377,-76.897774,0,2,0,0,1,0,5,1,2,0,1
2021-01-30,4,5,1,56,0,0,2,0,-11.169286827738713,-77.58567814112875,0,0,0,0,1,0,5,1,0,0,1
2022-01-30,1,4,1,20,1,0,2,0,-12.141153345291308,-76.98128810467387,0,1,3,0,1,0,6,1,2,0,1
2022-01-30,6,2,1,21,1,0,2,0,-12.022886281559128,-77.05922110245548,0,1,1,0,1,0,6,1,0,0,1
2022-01-30,8,2,1,2,1,1,1,1,-12.204976612184334,-76.92874793045789,0,2,0,0,1,0,6,1,3,0,1
2023-01-30,1,5,1,19,0,0,2,0,-12.231327467703029,-76.96538686033865,0,1,4,0,1,0,0,1,2,0,1
2021-03-30,6,0,1,34,1,0,2,0,-10.963269842130025,-77.64632993513834,0,0,0,0,1,0,1,3,0,0,1
2021-03-30,14,1,1,8,0,0,2,0,-11.494018696999127,-77.30373700042851,1,0,0,0,1,0,1,3,1,0,1
2023-04-30,5,1,1,42,1,1,1,0,-11.89864717,-77.03846028,0,2,0,0,1,0,6,4,0,1,1
2023-04-30,11,2,1,19,1,1,1,0,-12.22638233,-76.9354564,0,3,1,0,1,0,6,4,3,1,1
2023-04-30,15,0,1,46,1,0,2,0,-12.030709,-76.983637,0,1,0,0,1,0,6,4,1,1,1
2022-05-30,14,4,1,44,1,0,0,0,-11.203749943440611,-77.3721384542548,0,3,6,0,4,0,0,5,1,0,1
2023-05-30,7,3,1,10,1,4,1,0,-11.82623667,-77.11241649,0,3,0,1,1,1,1,5,3,1,1
2021-06-30,10,2,1,26,1,1,1,0,-12.012326,-77.011352,0,2,0,0,1,0,2,6,3,0,1
2021-06-30,19,2,1,12,1,0,2,0,-12.28184,-76.88049,3,3,0,0,1,0,2,6,2,0,1
2021-06-30,20,2,1,7,1,1,1,0,-11.9661628,-77.0559275,0,2,0,0,2,0,2,6,2,0,1
2022-06-30,0,5,1,50,1,2,1,0,-12.12724475655441,-77.03710906091183,0,2,4,0,1,0,3,6,2,0,1
2022-06-30,1,5,1,12,1,0,2,0,-12.254755,-76.924147,0,0,0,0,1,0,3,6,2,0,1
2022-06-30,5,2,2,44,0,0,0,0,-11.25009555354391,-77.35747213048693,0,0,0,0,1,0,3,6,0,0,1
2022-06-30,6,5,1,23,1,0,2,0,-11.770736277951563,-77.15902010039257,0,2,0,0,1,0,3,6,0,0,1
2023-06-30,19,7,1,5,1,1,1,0,-12.18674411,-76.9963906,0,3,1,1,1,1,4,6,2,0,1
2021-07-30,20,2,1,18,1,1,1,0,-12.064318,-77.078369,0,2,0,0,1,0,4,7,2,0,1
2022-08-30,21,1,1,15,1,0,2,0,-11.9770516,-77.08195513,0,2,0,0,1,0,1,8,2,0,1
2022-08-30,23,1,1,10,1,0,2,0,-11.872988,-77.06937683,0,2,5,0,1,0,1,8,2,0,1
2023-08-30,20,1,1,41,1,1,1,0,-12.08751717,-76.99655155,0,2,1,0,1,0,2,8,2,0,1
2021-09-30,0,7,1,7,1,1,1,0,-11.951160927516437,-77.05056302644783,0,4,0,0,1,0,3,9,2,0,1
2023-09-30,19,2,1,18,1,1,1,0,-12.07537112,-77.0976693,0,2,0,0,1,0,5,9,2,0,1
2022-10-30,7,2,1,23,0,0,2,0,-11.745722,-77.141868,0,0,0,0,1,0,6,10,3,0,1
2022-10-30,16,6,1,15,1,5,1,0,-12.009299,-77.073535,0,2,1,0,1,0,6,10,1,0,1
2022-10-30,21,2,1,2,1,1,1,0,-12.194665,-76.934638,0,2,1,0,1,0,6,10,2,0,1
2022-11-30,3,0,1,20,1,0,2,0,-12.09583,-76.980239,0,2,0,1,1,1,2,11,0,0,1
2021-12-30,11,0,1,12,1,0,2,0,-12.301834,-76.845125,1,3,0,0,1,0,3,12,3,0,1
2022-12-30,2,2,1,31,1,0,2,0,-12.067143,-76.971589,0,2,0,1,1,0,4,12,2,0,1
2023-12-30,8,1,1,47,1,1,1,0,-12.06107519,-77.02373421,0,3,1,0,1,0,5,12,3,0,1
2023-12-30,11,2,1,18,1,1,1,0,-12.07471664,-77.0989776,0,2,1,0,1,1,5,12,3,0,1
2022-01-31,12,0,1,37,1,1,1,1,-12.028669118024691,-76.9510746473504,0,2,1,0,1,0,0,1,3,0,1
2023-01-31,2,2,1,31,1,1,1,0,-12.006141198990106,-76.82987693056809,0,3,0,0,1,0,1,1,2,1,1
2021-03-31,15,8,1,74,1,0,3,0,-11.920510256918735,-76.87444854375725,0,1,0,0,1,0,2,3,1,0,1
2021-03-31,15,1,1,6,1,1,1,1,-12.096617,-77.055005,1,3,0,0,1,0,2,3,1,0,1
2021-03-31,21,1,1,12,1,0,2,0,-12.26131,-76.88271,0,3,0,0,1,0,2,3,2,0,1
2023-03-31,12,2,1,41,1,0,2,0,-12.109276,-76.978491,0,3,0,0,1,0,4,3,3,0,1
2021-05-31,8,1,1,5,1,4,1,0,-12.16852548054847,-77.02117475237579,0,3,0,0,1,0,0,5,3,0,1
2023-05-31,19,1,1,19,1,1,1,0,-12.2240505737527,-76.91982411092617,0,4,1,1,1,0,2,5,2,0,1
2022-07-31,22,2,1,12,1,0,2,0,-12.250281,-76.930691,0,2,0,0,1,0,6,7,2,0,1
2021-08-31,4,7,1,75,0,0,2,0,-11.825675129785294,-76.36702348348194,0,0,8,0,1,0,1,8,0,0,1
2022-08-31,20,2,2,13,0,0,3,0,-10.738293246489183,-77.77122931616893,0,0,0,0,1,0,2,8,2,0,1
2023-08-31,2,1,1,10,1,0,2,0,-11.866991,-77.072848,0,2,0,0,1,1,3,8,2,0,1
2023-08-31,18,5,1,7,1,1,1,0,-11.9412863,-77.05019059,0,2,0,1,1,1,3,8,1,0,1
2023-08-31,23,0,1,16,1,0,2,0,-11.981428,-76.794622,0,2,0,1,1,0,3,8,2,0,1
2021-10-31,5,1,1,7,1,0,2,0,-11.93558826014672,-77.07187589247279,0,2,1,0,1,0,6,10,0,0,1
2021-10-31,5,5,1,35,1,1,1,0,-12.0591,-77.01383,0,2,0,0,1,0,6,10,0,0,1
2022-10-31,18,4,1,3,0,0,2,0,-12.069432,-76.972235,0,0,0,0,1,0,0,10,1,0,1
2022-10-31,22,6,1,76,0,0,2,0,-12.698218,-76.641776,0,0,0,0,1,0,0,10,2,0,1
2021-12-31,9,1,1,4,1,0,2,0,-11.933058498741993,-76.69317478959006,0,3,1,0,1,0,4,12,3,0,1
2021-12-31,10,0,1,9,1,1,1,0,-11.997731,-77.051705,1,3,0,1,1,0,4,12,3,0,1
2021-12-31,17,1,1,2,1,1,1,0,-12.171185,-76.930697,0,3,0,0,1,0,4,12,1,0,1
2021-12-31,17,2,2,44,0,0,2,0,-11.039807703262472,-77.11205005274367,0,0,4,0,1,1,4,12,1,0,1
2022-12-31,23,5,1,23,1,0,2,0,-11.783896,-77.155454,0,0,0,0,1,0,5,12,2,0,1
,11,8,4,60,1,1,3,0,,,4,3,3,1,3,1,6,1,2,0,0
,21,6,3,57,0,5,3,1,,,0,0,1,0,5,0,5,7,1,1,0
,13,2,4,71,1,6,3,1,,,1,3,2,0,3,1,4,3,0,1,0
,17,0,1,74,0,7,1,1,,,2,2,8,0,1,0,5,8,0,0,0
,0,2,4,26,1,5,3,1,,,4,3,7,1,3,1,2,4,2,1,0
,20,4,2,48,1,8,0,0,,,3,1,6,0,5,1,0,10,3,1,0
,21,3,1,16,0,4,0,1,,,0,1,6,0,3,0,1,8,1,0,0
,19,4,4,70,1,7,0,0,,,2,2,8,1,4,1,1,5,3,1,0
,5,6,4,31,0,8,3,0,,,4,1,5,1,1,0,5,1,0,1,0
,0,0,1,2,1,8,0,1,,,1,3,4,0,0,0,1,1,2,0,0
,5,1,3,15,1,7,2,0,,,2,3,6,1,1,0,6,4,1,1,0
,14,6,2,15,1,3,2,0,,,1,2,8,1,4,0,2,3,3,0,0
,13,7,1,52,0,7,1,1,,,3,0,1,1,4,0,5,9,1,0,0
,0,4,4,39,0,2,3,1,,,2,3,2,1,1,1,2,12,2,0,0
,14,4,2,37,1,8,0,0,,,4,2,4,1,2,0,5,1,2,1,0
,23,5,1,15,0,0,3,1,,,1,1,3,1,2,0,0,12,1,0,0
,4,3,2,27,1,1,2,0,,,4,4,5,1,0,0,5,8,3,0,0
,22,8,1,59,0,3,2,1,,,3,2,0,1,3,1,6,1,1,1,0
,22,9,4,56,1,0,0,1,,,4,3,5,1,2,1,0,3,3,1,0
,0,2,1,14,1,8,1,1,,,4,1,1,0,0,1,2,9,0,0,0
,18,0,1,75,0,1,3,0,,,3,3,8,0,1,0,4,4,3,0,0
,13,8,4,52,0,7,0,1,,,0,0,0,0,5,1,4,5,3,1,0
,16,6,4,74,1,2,0,1,,,4,3,4,0,0,1,5,10,1,0,0
,23,0,4,29,0,3,1,1,,,4,0,6,1,0,1,1,5,0,0,0
,3,9,3,18,0,8,2,1,,,4,4,3,0,0,1,4,6,2,1,0
,4,2,3,39,1,2,1,0,,,3,4,1,0,5,1,1,4,1,1,0
,19,8,1,54,1,0,3,1,,,4,3,2,1,0,1,1,7,0,0,0
,0,8,3,8,0,6,1,1,,,2,2,0,0,4,1,5,7,0,0,0
,3,8,1,8,1,6,0,1,,,3,1,7,0,1,0,4,12,3,1,0
,12,7,4,54,0,3,1,0,,,0,3,3,0,3,1,1,8,2,0,0
,1,5,2,48,1,4,3,0,,,0,0,8,1,4,0,5,11,1,0,0
,14,9,2,75,1,1,0,0,,,0,1,1,0,2,1,2,2,1,1,0
,16,3,2,12,1,7,1,1,,,3,0,8,1,5,0,1,12,3,1,0
,0,4,2,58,0,7,0,0,,,4,3,5,0,3,0,3,1,1,1,0
,22,9,2,72,1,7,3,1,,,0,4,6,1,0,1,3,10,2,0,0
,14,2,4,4,1,3,0,0,,,2,2,7,0,1,0,6,3,2,1,0
,21,2,4,39,1,7,3,0,,,1,0,2,0,3,1,1,8,1,0,0
,11,1,4,19,1,4,3,0,,,3,0,2,1,0,0,0,11,2,0,0
,2,7,2,4,0,7,2,0,,,4,2,2,1,4,1,1,9,1,1,0
,5,6,1,40,0,7,3,1,,,1,4,0,1,2,1,4,8,3,0,0
,9,8,3,2,0,3,2,0,,,2,1,6,0,2,1,4,8,1,1,0
,9,4,2,53,1,7,2,0,,,1,1,1,0,5,1,4,3,1,0,0
,14,6,1,33,0,7,0,0,,,4,4,3,1,3,1,2,5,1,1,0
,0,8,4,45,0,5,2,0,,,0,2,2,0,1,0,4,10,2,0,0
,4,6,4,33,1,5,3,1,,,1,2,8,0,0,0,4,12,1,0,0
,17,2,2,16,1,3,2,0,,,3,4,1,0,2,1,3,9,2,0,0
,13,2,1,72,1,8,2,1,,,0,3,3,1,5,0,0,7,1,0,0
,1,6,1,18,0,7,0,1,,,4,1,1,0,1,1,6,11,1,1,0
,4,8,3,54,0,1,2,0,,,0,2,2,0,3,0,6,7,3,0,0
,14,2,3,10,1,1,2,1,,,1,2,4,1,1,0,6,1,1,0,0
,15,6,3,40,0,3,2,1,,,1,3,1,0,2,0,1,2,0,0,0
,9,9,1,4,1,2,3,0,,,3,4,1,1,0,0,3,5,2,0,0
,8,8,3,15,1,1,0,0,,,1,2,5,1,5,1,1,4,3,1,0
,8,0,2,57,1,0,3,1,,,2,1,5,0,3,1,2,3,0,1,0
,14,6,2,9,1,1,3,0,,,2,0,4,0,5,0,6,3,2,0,0
,17,8,4,38,0,4,2,0,,,0,4,2,1,0,1,6,12,2,0,0
,0,4,4,61,0,2,1,1,,,1,3,1,1,5,1,5,5,3,1,0
,6,3,1,74,1,3,2,0,,,0,2,8,0,4,1,2,9,1,0,0
,16,3,4,74,1,3,3,0,,,2,4,2,1,3,0,2,6,1,1,0
,10,5,2,56,1,7,0,0,,,3,3,6,1,5,1,1,5,0,0,0
,17,8,1,54,0,2,2,0,,,1,4,3,1,0,0,3,4,1,0,0
,6,6,3,49,0,7,2,0,,,0,1,6,1,2,0,4,2,2,0,0
,22,2,1,18,1,7,2,0,,,4,4,3,1,1,1,5,9,1,1,0
,22,9,4,62,1,2,3,1,,,3,3,7,0,3,0,2,6,1,1,0
,20,5,3,67,1,3,2,1,,,3,0,5,1,3,1,1,8,3,0,0
,12,0,2,47,0,2,1,1,,,0,4,7,0,5,1,6,9,2,1,0
,4,6,1,39,0,7,3,0,,,2,1,0,1,2,0,6,4,2,0,0
,9,4,2,63,0,3,0,0,,,0,4,6,0,4,0,5,4,0,1,0
,19,1,1,16,0,5,2,0,,,3,1,2,0,4,0,2,12,2,0,0
,20,8,3,74,0,8,3,1,,,3,3,5,0,2,0,4,4,2,1,0
,17,9,4,36,0,8,1,0,,,4,1,2,1,5,1,0,11,2,1,0
,2,1,2,21,0,0,0,0,,,2,3,8,0,3,1,4,1,2,1,0
,12,9,1,52,1,3,0,0,,,1,1,5,0,1,1,0,2,1,0,0
,1,5,1,30,0,3,0,1,,,0,0,7,0,4,1,1,1,2,0,0
,23,5,3,75,1,3,3,1,,,1,2,1,0,3,0,1,8,0,1,0
,4,7,2,48,1,5,3,1,,,3,3,6,1,4,0,0,2,0,1,0
,0,3,2,66,0,6,1,0,,,2,0,1,0,2,1,5,6,1,0,0
,10,4,1,27,0,4,0,0,,,1,1,7,0,3,1,6,7,1,0,0
,23,6,1,20,1,7,1,0,,,1,1,7,0,3,0,0,3,0,0,0
,1,1,4,5,1,5,2,1,,,0,3,1,0,5,0,5,9,2,0,0
,14,9,2,25,0,2,2,0,,,4,2,3,0,5,1,3,6,2,1,0
,0,3,3,47,1,5,3,1,,,3,4,8,0,3,0,2,12,2,0,0
,17,9,4,62,1,2,3,0,,,0,1,0,1,5,1,4,8,3,1,0
,17,9,3,61,1,2,2,0,,,4,3,6,1,2,1,1,3,2,0,0
,10,6,3,44,1,4,2,0,,,4,0,0,0,4,1,1,2,1,1,0
,2,3,1,64,1,0,0,0,,,3,3,5,0,4,0,4,4,2,1,0
,19,2,2,8,1,4,1,1,,,0,0,8,1,3,0,5,2,1,1,0
,10,1,1,71,0,2,0,1,,,2,2,2,0,5,1,4,5,0,0,0
,21,8,2,74,1,7,1,1,,,0,1,6,1,4,0,2,6,1,1,0
,10,5,1,75,1,6,1,1,,,4,3,5,0,4,0,0,8,2,1,0
,14,8,1,1,1,3,1,0,,,3,2,5,0,3,1,6,2,2,0,0
,16,5,1,19,1,2,1,1,,,3,3,6,0,3,1,1,11,0,1,0
,21,4,4,48,0,4,0,1,,,3,0,5,1,1,1,3,6,0,1,0
,15,2,1,42,0,0,3,0,,,1,1,4,0,1,0,0,8,1,0,0
,4,1,1,2,1,5,3,0,,,1,0,7,0,1,1,2,6,1,0,0
,8,3,1,10,1,7,3,1,,,2,3,8,0,5,1,0,2,0,0,0
,8,7,1,23,1,8,2,1,,,2,4,5,1,5,1,0,7,0,0,0
,18,8,2,1,0,4,0,1,,,1,1,2,1,0,1,1,2,2,1,0
,2,8,2,68,1,5,0,1,,,0,3,5,1,3,0,1,12,1,1,0
,13,5,2,26,0,3,3,1,,,3,2,4,1,2,1,4,8,3,0,0
,23,3,3,55,0,1,2,1,,,1,0,3,1,5,0,6,5,2,1,0
,2,3,2,9,1,3,0,1,,,2,2,0,1,0,0,0,10,3,0,0
,2,7,2,71,1,8,1,1,,,2,2,0,0,5,1,0,4,1,0,0
,21,3,4,52,0,4,2,0,,,4,2,4,1,2,0,5,7,3,1,0
,5,5,3,73,0,2,0,0,,,4,3,7,1,5,1,1,8,3,1,0
,23,2,1,53,0,1,3,1,,,1,3,1,0,2,1,6,12,3,0,0
,10,9,2,28,0,0,2,1,,,0,1,7,1,4,1,5,8,2,1,0
,7,0,4,29,0,8,1,0,,,0,0,0,0,2,1,5,8,3,0,0
,17,5,2,10,0,1,2,1,,,3,1,0,0,1,1,2,10,2,0,0
,11,6,2,51,0,4,2,0,,,3,2,0,0,4,1,0,3,2,0,0
,18,6,4,65,1,8,0,1,,,3,4,3,1,5,1,5,3,2,0,0
,17,5,3,53,0,8,2,0,,,0,3,8,1,2,1,1,9,3,1,0
,16,5,2,64,1,2,0,0,,,3,2,2,0,0,1,6,5,0,0,0
,4,0,1,22,0,8,3,1,,,0,0,4,0,3,0,2,1,0,0,0
,21,4,4,39,0,2,2,1,,,2,0,5,1,5,0,3,9,0,1,0
,1,4,4,39,1,3,3,0,,,3,1,0,0,3,1,3,6,1,1,0
,0,6,1,30,0,0,1,1,,,3,3,5,0,0,1,1,5,3,1,0
,4,9,1,58,0,6,2,0,,,0,3,1,0,3,0,5,9,2,0,0
,20,9,2,61,0,3,3,1,,,4,4,1,0,3,1,3,11,1,1,0
,23,3,1,32,0,1,1,1,,,1,2,6,1,3,0,4,3,1,1,0
,14,8,1,69,1,5,2,0,,,1,0,4,1,2,0,2,2,2,1,0
,17,1,3,76,0,2,0,1,,,4,0,6,0,5,0,4,2,0,1,0
,23,0,2,61,0,2,0,1,,,2,2,7,0,1,1,5,2,0,1,0
,1,2,4,47,1,0,3,1,,,2,3,6,1,5,1,1,8,0,0,0
,5,4,2,18,1,7,1,1,,,2,3,2,0,0,0,6,8,2,0,0
,19,0,1,9,1,6,3,0,,,3,2,1,1,2,1,4,4,0,1,0
,1,1,2,26,1,2,1,1,,,4,0,1,1,2,1,3,7,1,0,0
,17,0,2,29,0,7,1,1,,,1,3,4,0,4,0,0,4,1,1,0
,10,0,3,10,0,5,3,0,,,1,1,4,0,2,1,3,5,0,1,0
,0,8,2,72,1,2,0,0,,,4,0,7,1,4,0,6,8,2,1,0
,13,5,1,65,0,0,0,1,,,1,4,5,1,1,0,2,8,1,1,0
,23,0,2,23,0,4,1,1,,,2,3,2,0,4,1,3,3,3,1,0
,2,8,4,74,0,3,1,1,,,4,0,4,1,5,1,0,10,3,0,0
,9,7,3,66,0,0,0,1,,,0,2,6,0,3,0,6,1,1,0,0
,1,7,2,46,1,2,1,0,,,0,4,8,0,2,1,1,3,3,1,0
,12,5,2,8,1,7,0,0,,,4,0,0,0,2,0,1,3,0,0,0
,1,9,2,28,0,8,3,1,,,2,0,8,0,3,0,1,2,2,1,0
,10,3,2,73,0,5,0,0,,,3,1,6,0,2,0,6,1,2,0,0
,23,6,2,75,0,7,2,0,,,1,1,5,1,4,0,3,6,0,1,0
,5,2,2,35,0,7,1,0,,,1,3,7,0,2,1,2,10,3,0,0
,3,8,1,0,0,1,0,1,,,4,1,5,0,1,1,4,6,0,1,0
,11,1,3,40,0,2,2,1,,,3,3,0,0,1,0,2,4,3,1,0
,5,4,4,6,1,0,1,0,,,0,4,0,0,3,1,4,2,3,0,0
,22,1,4,25,1,3,2,0,,,0,0,3,0,0,0,4,11,1,0,0
,5,2,1,37,1,6,1,1,,,4,1,2,0,4,1,4,3,1,1,0
,18,8,1,1,0,4,1,1,,,2,2,1,1,2,0,2,8,3,1,0
,6,8,4,65,0,5,3,1,,,1,4,5,0,0,1,5,8,1,1,0
,4,2,1,47,0,2,2,0,,,2,0,3,0,3,0,5,3,3,1,0
,17,7,1,37,1,5,0,0,,,4,4,3,1,5,0,4,3,2,1,0
,22,0,3,51,1,6,3,1,,,0,1,7,0,5,0,4,12,0,1,0
,1,1,3,5,1,8,3,1,,,3,3,8,0,5,0,4,8,1,1,0
,5,7,1,33,1,3,1,0,,,0,3,0,1,4,0,2,6,0,0,0
,14,7,3,4,0,2,0,1,,,3,2,3,1,2,0,0,5,1,0,0
,9,4,4,17,0,2,2,0,,,2,4,8,0,3,0,2,3,2,0,0
,22,6,4,9,1,4,1,0,,,0,0,0,0,1,1,1,7,1,0,0
,23,4,3,4,0,7,0,1,,,4,3,7,0,1,0,2,4,1,1,0
,20,7,2,61,0,7,3,0,,,4,1,0,0,3,1,3,10,3,0,0
,6,6,2,67,1,6,0,1,,,3,2,5,1,0,1,3,1,0,0,0
,11,7,1,54,0,3,1,1,,,0,0,2,1,1,0,2,2,1,0,0
,19,0,4,54,1,3,0,0,,,3,3,2,1,2,0,4,2,3,0,0
,0,2,4,14,0,0,2,1,,,4,4,7,0,2,1,5,7,1,0,0
,5,6,3,22,0,7,1,1,,,0,2,8,0,1,0,5,5,3,1,0
,23,9,4,74,1,6,3,0,,,4,1,4,1,2,0,0,1,2,0,0
,18,2,3,71,1,6,0,0,,,2,1,3,0,3,1,2,3,1,1,0
,11,6,2,28,0,1,3,0,,,2,1,5,1,1,0,1,12,1,0,0
,0,7,2,42,1,4,3,0,,,0,3,5,0,3,0,0,6,2,0,0
,12,5,3,14,0,3,1,1,,,0,0,5,1,0,0,5,5,1,1,0
,5,2,3,35,1,5,1,1,,,2,3,6,0,2,1,2,2,1,1,0
,6,7,3,8,0,6,0,1,,,3,3,0,1,3,0,5,12,0,1,0
,5,0,1,64,1,0,2,1,,,3,3,3,0,0,0,1,5,3,1,0
,7,3,1,43,0,3,1,1,,,1,0,0,1,3,0,5,5,2,0,0
,3,7,1,59,0,1,0,0,,,3,4,2,0,5,0,6,12,1,1,0
,5,8,4,59,1,0,1,0,,,4,0,8,0,4,0,6,12,1,0,0
,4,0,1,50,0,2,2,0,,,0,1,1,1,3,1,4,12,1,1,0
,6,6,3,29,1,2,1,1,,,1,3,1,0,1,0,6,3,3,1,0
,15,3,4,9,1,0,0,0,,,4,4,2,0,4,1,0,6,3,0,0
,16,6,4,11,1,5,2,0,,,4,4,6,0,0,0,3,3,0,0,0
,11,0,1,42,1,2,0,1,,,1,3,7,1,1,1,1,9,2,1,0
,1,6,4,34,1,1,3,0,,,4,1,4,1,0,0,4,10,3,0,0
,15,2,1,1,0,4,3,1,,,0,4,1,1,2,0,6,2,3,0,0
,6,3,4,14,0,8,3,1,,,1,0,6,0,0,1,3,3,1,1,0
,19,1,4,66,1,6,1,1,,,2,2,0,0,3,0,3,5,1,1,0
,19,6,1,21,0,1,1,0,,,1,1,3,1,3,1,1,1,2,0,0
,10,2,3,49,1,6,2,1,,,4,4,1,0,3,1,2,7,2,0,0
,18,7,1,71,1,3,1,0,,,2,1,6,0,0,1,5,12,1,0,0
,16,6,2,38,0,4,3,0,,,2,3,1,0,0,0,1,11,2,1,0
,8,6,4,68,0,3,1,1,,,4,0,8,0,1,0,6,1,2,0,0
,2,0,3,61,0,1,3,0,,,4,4,5,0,0,1,3,11,0,0,0
,19,8,1,28,1,4,1,0,,,3,2,3,0,1,0,1,8,2,1,0
,16,7,2,12,0,3,1,0,,,3,0,6,1,3,1,1,7,3,0,0
,9,5,1,68,1,1,3,1,,,0,3,5,0,3,0,0,9,3,1,0
,18,9,1,40,0,0,1,0,,,4,1,7,0,0,0,1,9,0,1,0
,14,7,4,15,1,4,0,0,,,4,2,4,1,5,1,3,7,0,0,0
,12,7,3,7,1,1,3,0,,,4,1,1,0,5,1,6,11,3,0,0
,1,2,3,5,1,3,2,1,,,4,4,7,1,0,0,5,9,0,0,0
,2,7,3,54,1,2,3,0,,,4,0,1,0,1,1,5,6,2,1,0
,2,7,2,49,1,7,0,1,,,4,3,0,1,0,1,3,12,0,0,0
,18,0,1,70,1,2,2,1,,,0,0,4,1,5,0,4,2,0,1,0
,10,7,3,43,1,4,2,0,,,3,0,6,1,4,1,0,9,3,0,0
,13,9,3,67,1,8,0,1,,,0,1,1,1,5,1,2,3,0,0,0
,13,8,1,56,1,1,0,1,,,0,3,8,0,4,0,5,9,2,0,0
,2,9,4,52,1,3,0,0,,,1,3,1,0,5,0,4,6,3,0,0
,4,9,3,1,0,6,2,0,,,4,2,4,1,5,0,5,1,1,0,0
,0,7,1,74,0,8,1,1,,,1,0,2,1,4,1,6,10,3,1,0
,16,4,4,30,0,4,1,1,,,2,4,6,0,4,0,1,6,1,1,0
,10,0,1,46,0,5,2,0,,,0,1,2,1,5,1,1,3,0,0,0
,9,8,2,74,1,3,0,0,,,3,3,0,0,4,1,1,12,3,1,0
,19,5,3,3,0,6,1,0,,,4,2,1,0,0,0,6,10,1,1,0
,16,2,4,74,1,8,3,1,,,2,4,4,1,0,1,6,8,2,1,0
,18,9,1,62,1,4,1,1,,,0,4,4,0,4,1,0,2,1,1,0
